Triangle,Total Points,Class,Latitude,Longitude,Encryption Time (s),Computation Time (s),Decryption Time (s),Total CKKS Time (s)
T3 (Scaled ×2.0),700,INSIDE,19.16822394009803,72.9632849836971,0.029067,0.002817,0.001487,0.033371
T3 (Scaled ×2.0),700,OUTSIDE,19.140495819728713,72.9191254120633,0.030562,0.002775,0.001516,0.034854
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.166517599674552,72.96705381730442,0.033376,0.002821,0.001718,0.037916
T3 (Scaled ×2.0),700,OUTSIDE,19.165338920781107,72.98125255365568,0.023073,0.002786,0.001462,0.027321
T3 (Scaled ×2.0),700,OUTSIDE,19.15850301240559,72.99848885093998,0.030137,0.002801,0.001492,0.034431
T3 (Scaled ×2.0),700,OUTSIDE,19.190568989020527,72.99250891704504,0.029497,0.002866,0.001471,0.033835
T3 (Scaled ×2.0),700,INSIDE,19.16009967666294,72.95092841395103,0.032768,0.002765,0.001473,0.037007
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.186968520887163,72.95738562287988,0.029835,0.002914,0.001463,0.034213
T3 (Scaled ×2.0),700,OUTSIDE,19.14516937935906,72.96386947241595,0.032556,0.002919,0.001478,0.036954
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.153842601512306,72.95160833833313,0.029365,0.003018,0.001518,0.033902
T3 (Scaled ×2.0),700,OUTSIDE,19.19303264043541,72.98944415632194,0.028212,0.002816,0.001474,0.032503
T3 (Scaled ×2.0),700,INSIDE,19.17337658576682,72.97301528020469,0.034422,0.002855,0.001464,0.038742
T3 (Scaled ×2.0),700,INSIDE,19.181861707694456,72.96970665145113,0.03403,0.002783,0.001528,0.038342
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.15017260839431,72.94714236433387,0.028119,0.002834,0.001485,0.032438
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.179871671648186,72.93088084989938,0.026004,0.002825,0.001534,0.030363
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.170093235739735,72.97142056705027,0.033335,0.002781,0.001518,0.037634
T3 (Scaled ×2.0),700,INSIDE,19.17357424538835,72.94539616035617,0.026882,0.002869,0.001462,0.031214
T3 (Scaled ×2.0),700,OUTSIDE,19.164947638185264,72.97454474846325,0.031945,0.002795,0.001466,0.036207
T3 (Scaled ×2.0),700,OUTSIDE,19.172632136259708,73.00021654171098,0.033979,0.002849,0.001537,0.038367
T3 (Scaled ×2.0),700,OUTSIDE,19.19448789238886,72.92618056770758,0.033201,0.002787,0.001482,0.03747
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.178104199722757,72.93174359564165,0.032924,0.002781,0.001465,0.037171
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.1552773371645,72.95334353937628,0.034344,0.002858,0.001509,0.038712
T3 (Scaled ×2.0),700,OUTSIDE,19.15385617839106,72.99999728075876,0.032264,0.002844,0.001482,0.036591
T3 (Scaled ×2.0),700,INSIDE,19.155993829807635,72.94441102672806,0.031907,0.002784,0.002622,0.037313
T3 (Scaled ×2.0),700,INSIDE,19.175930103130735,72.96062781415036,0.033684,0.002824,0.001472,0.03798
T3 (Scaled ×2.0),700,OUTSIDE,19.176262229218064,72.92902155146754,0.033481,0.002785,0.001474,0.037741
T3 (Scaled ×2.0),700,INSIDE,19.171927790529466,72.95698682037215,0.030138,0.002841,0.001485,0.034464
T3 (Scaled ×2.0),700,INSIDE,19.157670455010592,72.94767430208111,0.025458,0.00282,0.00159,0.029868
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.18691569695548,72.99191106245435,0.03188,0.002798,0.001484,0.036163
T3 (Scaled ×2.0),700,INSIDE,19.185323724557605,72.92844762828948,0.03666,0.002827,0.00151,0.040998
T3 (Scaled ×2.0),700,OUTSIDE,19.19239345394532,72.97646671737998,0.028947,0.002958,0.001482,0.033388
T3 (Scaled ×2.0),700,OUTSIDE,19.149248893645378,72.99341206166181,0.028163,0.002783,0.00149,0.032436
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.186831375731956,72.94387621098042,0.030489,0.002835,0.001497,0.034822
T3 (Scaled ×2.0),700,OUTSIDE,19.147904798961537,72.93759013207328,0.03276,0.002867,0.001541,0.037169
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.187310039085034,72.99008699527664,0.030288,0.002838,0.001537,0.034664
T3 (Scaled ×2.0),700,OUTSIDE,19.16200507949709,72.98862859595694,0.03404,0.002823,0.001472,0.038335
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.186861039248715,72.94683092113536,0.030131,0.002814,0.001474,0.034419
T3 (Scaled ×2.0),700,INSIDE,19.18522271994667,72.97825223742777,0.031008,0.002856,0.001477,0.035341
T3 (Scaled ×2.0),700,INSIDE,19.182431968166167,72.94741513785127,0.034015,0.002806,0.001496,0.038318
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.186865992172518,72.9468330279427,0.029097,0.00279,0.001475,0.033363
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.15242542255659,72.94986006774138,0.026906,0.002777,0.001471,0.031155
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.17100853689061,72.93515873382415,0.033893,0.002777,0.001498,0.038168
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.173832348250134,72.93380720326466,0.032122,0.0028,0.00148,0.036402
T3 (Scaled ×2.0),700,OUTSIDE,19.161561636468836,72.96781877831825,0.033611,0.002804,0.001481,0.037896
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.186894413371483,72.9493130152038,0.031685,0.002787,0.001478,0.035951
T3 (Scaled ×2.0),700,INSIDE,19.184227155348495,72.97344932032344,0.033918,0.00291,0.001521,0.03835
T3 (Scaled ×2.0),700,OUTSIDE,19.166029473816845,72.91893990461456,0.016459,0.00279,0.001485,0.020735
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.16781248637727,72.93671077152997,0.031604,0.002791,0.001466,0.035861
T3 (Scaled ×2.0),700,OUTSIDE,19.160484839623518,72.96536985397178,0.034654,0.002863,0.00149,0.039008
T3 (Scaled ×2.0),700,INSIDE,19.18344543171492,72.97487865844408,0.031494,0.002782,0.001477,0.035754
T3 (Scaled ×2.0),700,INSIDE,19.17418823604534,72.95057513750216,0.034979,0.002755,0.001497,0.039231
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.157442502357128,72.94171231454685,0.03127,0.002807,0.001464,0.035542
T3 (Scaled ×2.0),700,INSIDE,19.160068030226228,72.9530377724009,0.028132,0.00278,0.001471,0.032384
T3 (Scaled ×2.0),700,INSIDE,19.180806648267275,72.94593706378423,0.031903,0.002812,0.001467,0.036182
T3 (Scaled ×2.0),700,OUTSIDE,19.14622411898548,72.93381105532697,0.032671,0.002787,0.001485,0.036944
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.187057141781175,72.96489593972292,0.025818,0.002978,0.001549,0.030345
T3 (Scaled ×2.0),700,INSIDE,19.16103227812921,72.94311452887419,0.02937,0.002856,0.001513,0.03374
T3 (Scaled ×2.0),700,INSIDE,19.167921411304395,72.96002429216976,0.033246,0.003811,0.00147,0.038528
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.186850284133445,72.94497435018134,0.034265,0.002766,0.001476,0.038508
T3 (Scaled ×2.0),700,OUTSIDE,19.194583228767378,72.9687512860186,0.031181,0.002809,0.001546,0.035538
T3 (Scaled ×2.0),700,OUTSIDE,19.14038543932973,72.94354902399323,0.032379,0.002761,0.001487,0.036628
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.1742419710662,72.97646674072591,0.031876,0.002823,0.001491,0.036191
T3 (Scaled ×2.0),700,OUTSIDE,19.144995110262126,72.98073136590688,0.034046,0.002776,0.001477,0.0383
T3 (Scaled ×2.0),700,OUTSIDE,19.159994022589323,72.98065227081224,0.032327,0.002848,0.001479,0.036655
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.15914034166958,72.94087872304142,0.031976,0.002809,0.001501,0.036287
T3 (Scaled ×2.0),700,OUTSIDE,19.148185634160814,72.9848489991782,0.026221,0.002905,0.001491,0.030617
T3 (Scaled ×2.0),700,OUTSIDE,19.152826602550327,72.98626620672262,0.030312,0.002836,0.001473,0.034622
T3 (Scaled ×2.0),700,INSIDE,19.173566322425216,72.95669442887548,0.033587,0.002798,0.001464,0.03785
T3 (Scaled ×2.0),700,INSIDE,19.179162983775452,72.94689523322843,0.033118,0.002791,0.001499,0.037409
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.163037489809625,72.96279511066807,0.033641,0.00277,0.001463,0.037874
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.18679096248878,72.93912367769596,0.031074,0.002794,0.001462,0.035331
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.18712921912546,72.97216818970274,0.031013,0.002799,0.001478,0.03529
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.153656437067813,72.95136162723804,0.032368,0.002819,0.001486,0.036673
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.149285488661324,72.94605526605174,0.032486,0.002786,0.001478,0.036751
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.18693984097471,72.95373056233221,0.030636,0.002876,0.001467,0.03498
T3 (Scaled ×2.0),700,INSIDE,19.170154635829327,72.95252553592262,0.033025,0.002788,0.00147,0.037283
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.169122604622363,72.97022259270997,0.032798,0.002812,0.001483,0.037093
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.155814952406846,72.95401255781275,0.031291,0.00297,0.001466,0.035728
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.18685327467871,72.94631616657885,0.03348,0.002793,0.001469,0.037742
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.186878183972727,72.9486570443175,0.033671,0.002766,0.001474,0.037912
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.1572441627229,72.95576211572784,0.032781,0.002779,0.001498,0.037058
T3 (Scaled ×2.0),700,INSIDE,19.184449100609203,72.96356291727228,0.028154,0.002766,0.001469,0.032391
T3 (Scaled ×2.0),700,INSIDE,19.16501761270442,72.94483579029928,0.033799,0.00286,0.001486,0.038145
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.18031906216965,72.9838870697791,0.026323,0.002768,0.001485,0.030576
T3 (Scaled ×2.0),700,INSIDE,19.174038110584803,72.9603494137325,0.032464,0.002784,0.003115,0.038364
T3 (Scaled ×2.0),700,INSIDE,19.181916456667555,72.93733463368307,0.033648,0.002771,0.001501,0.037921
T3 (Scaled ×2.0),700,OUTSIDE,19.156335146341497,72.95828906917613,0.034239,0.002788,0.001473,0.038501
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.187160934838257,72.97667476043952,0.034752,0.002793,0.001505,0.039051
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.178953774615483,72.98221492809104,0.028965,0.002766,0.001485,0.033217
T3 (Scaled ×2.0),700,OUTSIDE,19.15104192628025,72.9645065323089,0.030647,0.00279,0.001489,0.034927
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.152653113167787,72.95015378917756,0.03372,0.002786,0.00147,0.037977
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.179163798566876,72.9312175093154,0.030528,0.002914,0.001485,0.034928
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.18684265702114,72.94479993901331,0.030556,0.002785,0.001488,0.03483
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.15411933178351,72.95193860749528,0.030298,0.002916,0.001497,0.034712
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.173359562327168,72.97538103648336,0.03485,0.002782,0.00151,0.039143
T3 (Scaled ×2.0),700,INSIDE,19.180579323635996,72.97589529516327,0.03074,0.002862,0.001573,0.035176
T3 (Scaled ×2.0),700,INSIDE,19.16883454964603,72.94936671738199,0.025218,0.002781,0.001478,0.029478
T3 (Scaled ×2.0),700,OUTSIDE,19.166145469060634,72.99109689203756,0.032717,0.002771,0.001463,0.036951
T3 (Scaled ×2.0),700,INSIDE,19.17349409634337,72.94585491766742,0.032253,0.002762,0.001478,0.036493
T3 (Scaled ×2.0),700,OUTSIDE,19.147973733483898,72.97666274324257,0.031049,0.002798,0.001486,0.035333
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.157918033087416,72.95657570205097,0.030262,0.002787,0.001473,0.034522
T3 (Scaled ×2.0),700,OUTSIDE,19.19714321850365,72.93321837192931,0.032291,0.002791,0.001471,0.036554
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.159422071709066,72.95839614343109,0.031188,0.002886,0.001514,0.035589
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.153579201751775,72.94358123271232,0.028496,0.002762,0.00148,0.032738
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.16831284999641,72.96923770410756,0.029333,0.00278,0.001459,0.033573
T3 (Scaled ×2.0),700,INSIDE,19.18614319048712,72.97651203706974,0.035356,0.002817,0.001464,0.039638
T3 (Scaled ×2.0),700,OUTSIDE,19.190987006957688,72.96940028350252,0.030396,0.002806,0.001465,0.034668
T3 (Scaled ×2.0),700,OUTSIDE,19.146887769173297,72.94776098884674,0.017084,0.002774,0.001458,0.021316
T3 (Scaled ×2.0),700,INSIDE,19.180890840013063,72.93047686166616,0.032578,0.002814,0.001458,0.036851
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.16964048026935,72.93581040509736,0.030128,0.002847,0.001473,0.034448
T3 (Scaled ×2.0),700,INSIDE,19.184474366694943,72.95232624973728,0.03213,0.002805,0.001494,0.03643
T3 (Scaled ×2.0),700,OUTSIDE,19.147204763020557,72.92041238000127,0.037039,0.002781,0.001485,0.041305
T3 (Scaled ×2.0),700,INSIDE,19.16777132664474,72.9368555892298,0.027635,0.002773,0.001495,0.031903
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.15033888113995,72.94514768421865,0.030081,0.002808,0.001565,0.034455
T3 (Scaled ×2.0),700,OUTSIDE,19.193584036432085,72.94358919650061,0.019432,0.002765,0.001487,0.023685
T3 (Scaled ×2.0),700,OUTSIDE,19.152787235542835,72.99084959353368,0.033298,0.002817,0.001476,0.037592
T3 (Scaled ×2.0),700,OUTSIDE,19.154653396364942,72.99338668128262,0.027645,0.002786,0.001498,0.031929
T3 (Scaled ×2.0),700,INSIDE,19.16555781860277,72.95418044960284,0.033883,0.002774,0.001467,0.038126
T3 (Scaled ×2.0),700,INSIDE,19.180293840604577,72.97995645305967,0.03309,0.002816,0.001482,0.037388
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.174512636190606,72.9767951152922,0.034504,0.002771,0.00151,0.038786
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.170635653147876,72.97208548341946,0.034911,0.002883,0.001477,0.039272
T3 (Scaled ×2.0),700,OUTSIDE,19.148964305237303,72.98186744133248,0.029466,0.002777,0.001468,0.033712
T3 (Scaled ×2.0),700,INSIDE,19.184896807411352,72.95518489070184,0.036619,0.002768,0.001593,0.040982
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.14942751949198,72.94557593458943,0.029579,0.002789,0.001464,0.033832
T3 (Scaled ×2.0),700,INSIDE,19.177993779044858,72.93840216731519,0.030169,0.002802,0.001476,0.034448
T3 (Scaled ×2.0),700,INSIDE,19.183917577515913,72.98175316881243,0.031059,0.002795,0.001498,0.035353
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.187258812712777,72.9845682311868,0.029763,0.002764,0.001484,0.034012
T3 (Scaled ×2.0),700,OUTSIDE,19.15598393375105,72.93243790607973,0.031672,0.002883,0.001484,0.03604
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.181831616836227,72.98570585944164,0.030532,0.002887,0.001473,0.034892
T3 (Scaled ×2.0),700,INSIDE,19.179710470093696,72.9515625826502,0.03412,0.002766,0.001464,0.038351
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.154663974629788,72.95261695748053,0.031614,0.002818,0.00151,0.035943
T3 (Scaled ×2.0),700,INSIDE,19.183187907288985,72.95015259409736,0.029856,0.002774,0.001461,0.034091
T3 (Scaled ×2.0),700,INSIDE,19.163927380350177,72.9584914220887,0.032734,0.002757,0.001492,0.036984
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.174769332370975,72.93334862239293,0.032043,0.002773,0.001479,0.036296
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.17157003563445,72.97320997325589,0.027797,0.002801,0.001476,0.032075
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.186754186501073,72.93515846098744,0.032057,0.00279,0.001489,0.036337
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.185107368587424,72.92834417602384,0.026087,0.002898,0.001471,0.030457
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.15231041093649,72.94973532740869,0.029944,0.002785,0.001492,0.034221
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.186774611428827,72.93776289951876,0.029541,0.002765,0.00147,0.033777
T3 (Scaled ×2.0),700,INSIDE,19.170884460577565,72.97190820981469,0.032385,0.002826,0.00149,0.036701
T3 (Scaled ×2.0),700,INSIDE,19.167416347442778,72.95346779081486,0.03279,0.002836,0.001482,0.037109
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.186817979019757,72.94140604774519,0.033216,0.002772,0.001478,0.037466
T3 (Scaled ×2.0),700,OUTSIDE,19.18890080855726,72.9873120110684,0.031828,0.002777,0.001465,0.036071
T3 (Scaled ×2.0),700,INSIDE,19.17550714236107,72.94995544216239,0.02846,0.002769,0.001494,0.032724
T3 (Scaled ×2.0),700,INSIDE,19.18394053410838,72.97210653870209,0.028107,0.002822,0.00163,0.03256
T3 (Scaled ×2.0),700,INSIDE,19.159882101515034,72.95426220455923,0.016944,0.002959,0.001479,0.021383
T3 (Scaled ×2.0),700,INSIDE,19.171211507420757,72.96247862599765,0.030902,0.002764,0.001507,0.035174
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.15413409366604,72.95194572977908,0.028731,0.002896,0.001622,0.033249
T3 (Scaled ×2.0),700,INSIDE,19.181881894415486,72.96908418204346,0.029701,0.002768,0.001486,0.033955
T3 (Scaled ×2.0),700,OUTSIDE,19.159523897414655,72.96549680150396,0.028326,0.00279,0.001514,0.032632
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.172521323528432,72.93443817030246,0.031324,0.002827,0.001466,0.035617
T3 (Scaled ×2.0),700,INSIDE,19.17763498269764,72.97736306763177,0.034345,0.002771,0.001481,0.038598
T3 (Scaled ×2.0),700,OUTSIDE,19.15325479142424,72.93882486220807,0.034896,0.00295,0.00156,0.039407
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.187029027563185,72.96370792758172,0.01923,0.002777,0.001461,0.023469
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.18686605694996,72.94767842642095,0.029905,0.002771,0.001488,0.034164
T3 (Scaled ×2.0),700,OUTSIDE,19.16159523802895,72.97107303690768,0.027151,0.002816,0.001458,0.031425
T3 (Scaled ×2.0),700,OUTSIDE,19.19285446263096,72.92402557029537,0.032198,0.002787,0.001461,0.036446
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.17451580251713,72.93347274557522,0.032619,0.002806,0.00155,0.036976
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.156379179983684,72.95469691803605,0.02606,0.002967,0.001545,0.030573
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.17166292706915,72.97333007559779,0.029499,0.002895,0.001472,0.033867
T3 (Scaled ×2.0),700,INSIDE,19.17239485043955,72.95815235118174,0.035567,0.002765,0.001469,0.039802
T3 (Scaled ×2.0),700,OUTSIDE,19.157144088533055,72.93853671162093,0.028558,0.002771,0.001508,0.032838
T3 (Scaled ×2.0),700,OUTSIDE,19.195304781215558,72.99641507023141,0.03129,0.002763,0.001647,0.035701
T3 (Scaled ×2.0),700,INSIDE,19.179615703624542,72.95936881118116,0.029881,0.00288,0.001471,0.034233
T3 (Scaled ×2.0),700,INSIDE,19.171681838848404,72.96086379071714,0.03451,0.002785,0.00159,0.038885
T3 (Scaled ×2.0),700,INSIDE,19.163916468577053,72.94871306808363,0.031844,0.002802,0.001476,0.036123
T3 (Scaled ×2.0),700,INSIDE,19.16366067618522,72.9602303409505,0.033245,0.002784,0.001477,0.037506
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.176960782340945,72.97978568595272,0.030897,0.002797,0.001465,0.03516
T3 (Scaled ×2.0),700,INSIDE,19.17844373992727,72.94181704234423,0.03132,0.003084,0.00149,0.035895
T3 (Scaled ×2.0),700,INSIDE,19.164661936684418,72.95006512275023,0.031805,0.00281,0.001486,0.036102
T3 (Scaled ×2.0),700,INSIDE,19.172665917122263,72.96208838349152,0.028615,0.002871,0.001534,0.033021
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.187230839858998,72.98257196984507,0.029469,0.002849,0.001467,0.033786
T3 (Scaled ×2.0),700,OUTSIDE,19.13941655441914,72.95899665224725,0.031022,0.002926,0.001477,0.035426
T3 (Scaled ×2.0),700,INSIDE,19.184775533252633,72.9407504225619,0.034464,0.002814,0.001488,0.038766
T3 (Scaled ×2.0),700,OUTSIDE,19.19362137119688,72.92685667208153,0.030149,0.002887,0.00147,0.034507
T3 (Scaled ×2.0),700,OUTSIDE,19.143885148520244,72.96661159772673,0.034687,0.002764,0.001548,0.039
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.1867343200412,72.93330052221816,0.02027,0.002781,0.001483,0.024535
T3 (Scaled ×2.0),700,INSIDE,19.1835567397876,72.96861274757741,0.030364,0.00282,0.001475,0.03466
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.17934198440018,72.98269642339785,0.034341,0.002769,0.00153,0.038641
T3 (Scaled ×2.0),700,INSIDE,19.18421269490335,72.97464888816351,0.029756,0.002861,0.001479,0.034097
T3 (Scaled ×2.0),700,OUTSIDE,19.144163391513917,72.94855841676372,0.028153,0.002889,0.0015,0.032543
T3 (Scaled ×2.0),700,INSIDE,19.176340832937022,72.9664769779388,0.033466,0.012042,0.001498,0.047007
T3 (Scaled ×2.0),700,INSIDE,19.169420142243823,72.94203816288294,0.03074,0.00282,0.001494,0.035054
T3 (Scaled ×2.0),700,OUTSIDE,19.140307651776805,72.95126023335074,0.029426,0.002816,0.001475,0.033718
T3 (Scaled ×2.0),700,INSIDE,19.171461820804662,72.96503099161315,0.028787,0.002957,0.001539,0.033284
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.175449753650778,72.97793052208458,0.027624,0.002773,0.001493,0.031891
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.16908111163073,72.97018755456877,0.027328,0.002767,0.001467,0.031563
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.186801154516203,72.93993572242206,0.026172,0.002773,0.001493,0.030438
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.16399527219946,72.96397176396142,0.030485,0.002771,0.001479,0.034735
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.18711396522319,72.97056466259598,0.028844,0.002887,0.001504,0.033236
T3 (Scaled ×2.0),700,INSIDE,19.18350665150109,72.9762816994958,0.028232,0.002861,0.001474,0.032568
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.168680682694063,72.96969888233582,0.030384,0.00285,0.00158,0.034815
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.186963710680892,72.95583648745428,0.031431,0.002815,0.001465,0.035712
T3 (Scaled ×2.0),700,OUTSIDE,19.181600110991173,73.00209930220926,0.032227,0.002847,0.001615,0.03669
T3 (Scaled ×2.0),700,INSIDE,19.173217165119333,72.9554906770694,0.029873,0.002838,0.001473,0.034185
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.1527076920345,72.94400112642532,0.032536,0.002916,0.001492,0.036945
T3 (Scaled ×2.0),700,OUTSIDE,19.18308703529055,72.9940024306673,0.031974,0.002804,0.001473,0.036252
T3 (Scaled ×2.0),700,OUTSIDE,19.193843150862634,72.97180584778707,0.034614,0.002813,0.001478,0.038905
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.16042904250698,72.94025916810523,0.031774,0.002819,0.001479,0.036072
T3 (Scaled ×2.0),700,OUTSIDE,19.169252919095705,72.92432108904389,0.024097,0.002867,0.001491,0.028456
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.15422806048066,72.95205728842953,0.034176,0.002863,0.001481,0.038521
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.186971389098687,72.9578118964931,0.029399,0.002936,0.001468,0.033804
T3 (Scaled ×2.0),700,OUTSIDE,19.19180839671272,72.92612871893436,0.02843,0.002767,0.001489,0.032687
T3 (Scaled ×2.0),700,INSIDE,19.177457024804784,72.97562412374236,0.030154,0.002762,0.001472,0.034389
T3 (Scaled ×2.0),700,INSIDE,19.155416018976595,72.94575141612398,0.029428,0.002915,0.001485,0.033829
T3 (Scaled ×2.0),700,INSIDE,19.179651645782677,72.97306349477626,0.026455,0.002785,0.001495,0.030736
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.17617833456563,72.97882230330647,0.029134,0.003003,0.001498,0.033635
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.15679439404411,72.95521080970931,0.028667,0.002766,0.001511,0.032944
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.15567111621812,72.95381921627899,0.028913,0.002805,0.001479,0.033197
T3 (Scaled ×2.0),700,INSIDE,19.18623870149656,72.9690386107953,0.031777,0.002846,0.001491,0.036115
T3 (Scaled ×2.0),700,OUTSIDE,19.189523641596313,72.91912500812516,0.030319,0.002777,0.001502,0.0346
T3 (Scaled ×2.0),700,INSIDE,19.176099656870196,72.9341106308736,0.030568,0.003059,0.001557,0.035184
T3 (Scaled ×2.0),700,INSIDE,19.17204457083659,72.95376668064984,0.03043,0.00284,0.001534,0.034805
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.186198249806157,72.99103766772798,0.018149,0.002881,0.001502,0.022534
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.183917690817186,72.98826392729444,0.02822,0.002939,0.001489,0.03265
T3 (Scaled ×2.0),700,OUTSIDE,19.19145087930071,72.95231863248532,0.029537,0.002859,0.001493,0.03389
T3 (Scaled ×2.0),700,INSIDE,19.18598810178572,72.95678254937984,0.030436,0.002959,0.001471,0.034867
T3 (Scaled ×2.0),700,OUTSIDE,19.158627862870695,72.9673075018877,0.030371,0.002812,0.001494,0.034678
T3 (Scaled ×2.0),700,INSIDE,19.184352682500762,72.93744317098212,0.032294,0.002762,0.001518,0.03658
T3 (Scaled ×2.0),700,INSIDE,19.18098275467438,72.96516160024096,0.029117,0.002812,0.001475,0.033405
T3 (Scaled ×2.0),700,INSIDE,19.179470118610684,72.95721147403904,0.029922,0.002872,0.001471,0.034265
T3 (Scaled ×2.0),700,INSIDE,19.186909179772524,72.97789474948357,0.029841,0.002872,0.001565,0.034279
T3 (Scaled ×2.0),700,OUTSIDE,19.161591767855903,72.98358332423003,0.020897,0.002877,0.001463,0.025237
T3 (Scaled ×2.0),700,INSIDE,19.176488812388456,72.96449408439996,0.034287,0.002763,0.001466,0.038516
T3 (Scaled ×2.0),700,INSIDE,19.175840815408634,72.96774455361154,0.033252,0.002789,0.001465,0.037506
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.187200562465794,72.97927759151871,0.029409,0.002919,0.001503,0.033832
T3 (Scaled ×2.0),700,ON_BOUNDARY,19.1869880169737,72.95918310630309,0.032011,0.00277,0.001464,0.036246
T3 (Scaled ×2.0),700,OUTSIDE,19.146191320181785,72.96163794548501,0.031964,0.002878,0.001521,0.036364
T3 (Scaled ×2.0),700,OUTSIDE,19.156543272742926,72.92171933533159,0.028522,0.002832,0.001468,0.032823
T3 (Scaled ×2.0),700,INSIDE,19.154379651153878,72.94562294224009,0.030379,0.002828,0.001493,0.034701
