Triangle,Total Points,Class,Latitude,Longitude,Encryption Time (s),Computation Time (s),Decryption Time (s),Total CKKS Time (s)
T1 (Default),700,ON_BOUNDARY,19.18060836041995,72.9506850995269,0.029691,0.002832,0.001489,0.034012
T1 (Default),700,OUTSIDE,19.15481106312976,72.93828536653801,0.028848,0.002845,0.001475,0.033169
T1 (Default),700,ON_BOUNDARY,19.178464451792085,72.97094137361212,0.03469,0.002805,0.001473,0.038968
T1 (Default),700,OUTSIDE,19.16666809061379,72.97666917768602,0.032174,0.002897,0.001468,0.03654
T1 (Default),700,OUTSIDE,19.185943687793134,72.9442931109355,0.028018,0.00281,0.001478,0.032307
T1 (Default),700,OUTSIDE,19.16127883173569,72.96198222881851,0.025418,0.002777,0.00148,0.029676
T1 (Default),700,ON_BOUNDARY,19.175304623908122,72.9670886603948,0.03074,0.002832,0.001494,0.035067
T1 (Default),700,ON_BOUNDARY,19.173578912736655,72.96498768265842,0.027715,0.002824,0.001467,0.032007
T1 (Default),700,OUTSIDE,19.15608686951517,72.97389338682652,0.02955,0.002857,0.001482,0.033889
T1 (Default),700,OUTSIDE,19.16484220909324,72.97990988124079,0.03419,0.002811,0.001482,0.038484
T1 (Default),700,INSIDE,19.176981582282657,72.96739934851794,0.029746,0.002875,0.001477,0.034098
T1 (Default),700,INSIDE,19.17271696595013,72.95594252897135,0.029436,0.002819,0.001497,0.033752
T1 (Default),700,OUTSIDE,19.163593686770543,72.97938867184679,0.031487,0.003055,0.00149,0.036033
T1 (Default),700,INSIDE,19.17928575351596,72.95765669910648,0.034029,0.002857,0.001509,0.038396
T1 (Default),700,INSIDE,19.176117015684433,72.96286401709237,0.031515,0.002803,0.001498,0.035817
T1 (Default),700,ON_BOUNDARY,19.180521428838766,72.94186748544219,0.024576,0.002807,0.001525,0.028909
T1 (Default),700,OUTSIDE,19.163547460946656,72.97988445666017,0.032839,0.002818,0.001483,0.037141
T1 (Default),700,ON_BOUNDARY,19.16369934870806,72.9529590708652,0.031284,0.002895,0.001492,0.035672
T1 (Default),700,ON_BOUNDARY,19.16258679469757,72.95008445598715,0.026581,0.002805,0.001545,0.030932
T1 (Default),700,INSIDE,19.178209767341578,72.95628913241377,0.032429,0.00287,0.001487,0.036787
T1 (Default),700,OUTSIDE,19.164321716156834,72.96867933749047,0.029016,0.002825,0.001515,0.033356
T1 (Default),700,ON_BOUNDARY,19.174170292650064,72.94449981490182,0.031278,0.002844,0.001479,0.035601
T1 (Default),700,OUTSIDE,19.160996111278386,72.96419900939351,0.021848,0.002955,0.001478,0.026282
T1 (Default),700,ON_BOUNDARY,19.18065073008915,72.9552800444391,0.031323,0.002853,0.001472,0.035649
T1 (Default),700,ON_BOUNDARY,19.17019303731224,72.96085835204053,0.031014,0.002846,0.001475,0.035336
T1 (Default),700,OUTSIDE,19.19032468880442,72.95878978955467,0.031659,0.002833,0.001481,0.035974
T1 (Default),700,ON_BOUNDARY,19.17850229111159,72.94239524749345,0.027937,0.002817,0.001469,0.032223
T1 (Default),700,ON_BOUNDARY,19.173178676399406,72.94496101062892,0.033544,0.002813,0.001495,0.037853
T1 (Default),700,OUTSIDE,19.155968053529303,72.96251250741973,0.02823,0.002836,0.001483,0.03255
T1 (Default),700,INSIDE,19.175262011466327,72.94416008375322,0.028634,0.002835,0.001497,0.032966
T1 (Default),700,OUTSIDE,19.153645048916502,72.93325592868632,0.030904,0.002853,0.001491,0.035248
T1 (Default),700,OUTSIDE,19.16126197034701,72.95238375879286,0.035649,0.002836,0.001513,0.039999
T1 (Default),700,OUTSIDE,19.15402330160067,72.96552281426646,0.030471,0.002868,0.001487,0.034827
T1 (Default),700,ON_BOUNDARY,19.180831983769057,72.97224798118249,0.032731,0.00317,0.001496,0.037398
T1 (Default),700,ON_BOUNDARY,19.180693840040465,72.959107471644,0.029188,0.002863,0.001474,0.033526
T1 (Default),700,OUTSIDE,19.168245392494086,72.96253309095397,0.023945,0.002815,0.001478,0.028238
T1 (Default),700,INSIDE,19.171494428326053,72.95506878034143,0.03272,0.002874,0.001488,0.037083
T1 (Default),700,INSIDE,19.177732459058607,72.94913211561015,0.054047,0.002814,0.00166,0.058522
T1 (Default),700,OUTSIDE,19.1678601914479,72.94130398753188,0.02706,0.00281,0.001484,0.031355
T1 (Default),700,INSIDE,19.17922884652262,72.96359456046982,0.033952,0.002845,0.001526,0.038324
T1 (Default),700,OUTSIDE,19.166666796295075,72.96250916075009,0.029156,0.002913,0.001488,0.033557
T1 (Default),700,ON_BOUNDARY,19.162465666394333,72.95143253763452,0.028178,0.002823,0.001492,0.032493
T1 (Default),700,OUTSIDE,19.18248400487878,72.96841365769615,0.029452,0.002844,0.001576,0.033873
T1 (Default),700,ON_BOUNDARY,19.165844715767598,72.94851580673367,0.026991,0.002923,0.001478,0.031392
T1 (Default),700,ON_BOUNDARY,19.173580371031974,72.94476545322601,0.028904,0.00283,0.001479,0.033214
T1 (Default),700,INSIDE,19.175084965725656,72.96635901255765,0.031923,0.002861,0.001475,0.03626
T1 (Default),700,ON_BOUNDARY,19.18082910433932,72.97272745177514,0.031316,0.002846,0.00149,0.035652
T1 (Default),700,ON_BOUNDARY,19.180532975008482,72.94388424711639,0.027043,0.002811,0.001482,0.031336
T1 (Default),700,OUTSIDE,19.155271453018088,72.97862703299111,0.029249,0.00285,0.001488,0.033587
T1 (Default),700,INSIDE,19.180173023428612,72.94976276454115,0.021871,0.002847,0.001477,0.026196
T1 (Default),700,OUTSIDE,19.153095779838463,72.96570688038386,0.031746,0.002984,0.001479,0.03621
T1 (Default),700,ON_BOUNDARY,19.17190826806762,72.96294880115045,0.033021,0.002819,0.001515,0.037356
T1 (Default),700,OUTSIDE,19.153699044485013,72.95540839120304,0.030525,0.002841,0.001475,0.034842
T1 (Default),700,OUTSIDE,19.16539653515084,72.96402206895833,0.027982,0.002853,0.001481,0.032317
T1 (Default),700,INSIDE,19.175161023896763,72.95723199065658,0.031286,0.002853,0.00147,0.03561
T1 (Default),700,INSIDE,19.166576738555055,72.94945844089351,0.029928,0.002805,0.001473,0.034206
T1 (Default),700,OUTSIDE,19.151893399487953,72.98335153275653,0.021274,0.002798,0.00147,0.025543
T1 (Default),700,OUTSIDE,19.16574117061455,72.95785053584505,0.027898,0.002837,0.001503,0.032238
T1 (Default),700,OUTSIDE,19.160733522446613,72.96237235680937,0.030891,0.002809,0.001471,0.035172
T1 (Default),700,ON_BOUNDARY,19.167194580205916,72.95721844301842,0.027835,0.002837,0.001577,0.032249
T1 (Default),700,OUTSIDE,19.190804544511806,72.98267175220953,0.028812,0.002813,0.001492,0.033118
T1 (Default),700,OUTSIDE,19.176004342646184,72.96998014796644,0.032246,0.00283,0.001491,0.036567
T1 (Default),700,INSIDE,19.17299741697605,72.94766715122884,0.029236,0.002824,0.001488,0.033548
T1 (Default),700,INSIDE,19.176094041590463,72.95093116402589,0.025357,0.002813,0.001505,0.029675
T1 (Default),700,OUTSIDE,19.161038847379363,72.9354443545118,0.03057,0.002829,0.001469,0.034868
T1 (Default),700,OUTSIDE,19.15177077232763,72.9680382242923,0.031443,0.002883,0.001504,0.035831
T1 (Default),700,ON_BOUNDARY,19.166989359017425,72.95695793718042,0.029709,0.002825,0.001478,0.034013
T1 (Default),700,OUTSIDE,19.169108680217967,72.96103965559891,0.023598,0.002808,0.001493,0.027899
T1 (Default),700,ON_BOUNDARY,19.180549309570324,72.9458186579684,0.030102,0.002848,0.001482,0.034433
T1 (Default),700,INSIDE,19.175424458908708,72.96583477658227,0.024474,0.002831,0.001481,0.028787
T1 (Default),700,INSIDE,19.16892811893914,72.95886304327476,0.034444,0.002838,0.001488,0.038771
T1 (Default),700,ON_BOUNDARY,19.17972628232006,72.9724879501718,0.029733,0.002848,0.001478,0.034059
T1 (Default),700,OUTSIDE,19.188170395160135,72.9423103728378,0.027921,0.002865,0.001493,0.03228
T1 (Default),700,INSIDE,19.174655427498557,72.96251385762345,0.035249,0.002833,0.001492,0.039574
T1 (Default),700,ON_BOUNDARY,19.179576564086165,72.9723063376719,0.031934,0.002861,0.001479,0.036275
T1 (Default),700,INSIDE,19.180434246849188,72.94813374545781,0.03256,0.002855,0.001482,0.036898
T1 (Default),700,INSIDE,19.1777859853192,72.96656861222748,0.030704,0.002896,0.001475,0.035076
T1 (Default),700,INSIDE,19.17166612600492,72.9587946861655,0.030734,0.002861,0.001498,0.035093
T1 (Default),700,ON_BOUNDARY,19.1636090504539,72.94959358526842,0.028279,0.002862,0.001502,0.032644
T1 (Default),700,ON_BOUNDARY,19.17029202610007,72.96099523486276,0.021481,0.002856,0.001488,0.025825
T1 (Default),700,INSIDE,19.163945970575508,72.95169307831789,0.029914,0.002834,0.00151,0.034258
T1 (Default),700,OUTSIDE,19.164946919657115,72.97904195764751,0.020048,0.002811,0.001496,0.024355
T1 (Default),700,INSIDE,19.173924752415008,72.95699586452699,0.032633,0.0028,0.00147,0.036903
T1 (Default),700,ON_BOUNDARY,19.167087329216752,72.95708556751356,0.029354,0.002821,0.001474,0.033649
T1 (Default),700,INSIDE,19.173243523863984,72.95238172120783,0.034936,0.002839,0.001468,0.039244
T1 (Default),700,INSIDE,19.16491110133488,72.95216112392518,0.02949,0.002945,0.001472,0.033908
T1 (Default),700,OUTSIDE,19.15722494448668,72.97895969541737,0.028257,0.002834,0.001501,0.032593
T1 (Default),700,INSIDE,19.179588155636154,72.94441169182728,0.027368,0.002841,0.001486,0.031695
T1 (Default),700,INSIDE,19.1786727128248,72.95887186195715,0.030891,0.002803,0.001483,0.035178
T1 (Default),700,INSIDE,19.174585915852514,72.96513559694797,0.030285,0.002834,0.001472,0.034592
T1 (Default),700,OUTSIDE,19.16036303767023,72.96771056825946,0.032854,0.002842,0.001511,0.037207
T1 (Default),700,ON_BOUNDARY,19.180739394548155,72.96381694738396,0.028097,0.002843,0.0015,0.032441
T1 (Default),700,OUTSIDE,19.188614862339048,72.93295602533912,0.03061,0.002892,0.001487,0.034989
T1 (Default),700,OUTSIDE,19.183532213877875,72.97436929074804,0.032884,0.00281,0.001487,0.037182
T1 (Default),700,OUTSIDE,19.183853162711614,72.97463943400709,0.031329,0.002941,0.001474,0.035744
T1 (Default),700,OUTSIDE,19.18629317816428,72.95959691707363,0.030257,0.002838,0.001493,0.034589
T1 (Default),700,ON_BOUNDARY,19.164656765380407,72.95410613366259,0.03122,0.002986,0.001476,0.035683
T1 (Default),700,INSIDE,19.16665642305636,72.95270516838904,0.030279,0.002784,0.001465,0.034529
T1 (Default),700,INSIDE,19.170904948195066,72.94821374792646,0.02665,0.00286,0.001512,0.031023
T1 (Default),700,ON_BOUNDARY,19.16641716099724,72.95626803447458,0.016105,0.002799,0.001485,0.020389
T1 (Default),700,OUTSIDE,19.18334311677322,72.95324243905033,0.027942,0.002813,0.001468,0.032223
T1 (Default),700,OUTSIDE,19.16228572648619,72.95805620020853,0.031585,0.002863,0.001483,0.035931
T1 (Default),700,ON_BOUNDARY,19.168651019853403,72.95899000307051,0.031614,0.002877,0.001474,0.035966
T1 (Default),700,OUTSIDE,19.154921372252804,72.93783248858622,0.029319,0.002831,0.001496,0.033646
T1 (Default),700,ON_BOUNDARY,19.18059346811375,72.95042995001265,0.029469,0.002818,0.001498,0.033786
T1 (Default),700,ON_BOUNDARY,19.170414863119294,72.96113662568477,0.031396,0.002868,0.001465,0.03573
T1 (Default),700,ON_BOUNDARY,19.168048868426556,72.94745042039025,0.029955,0.002883,0.001488,0.034327
T1 (Default),700,ON_BOUNDARY,19.168105174699143,72.95830744927129,0.029311,0.00283,0.00149,0.033632
T1 (Default),700,INSIDE,19.172682208504355,72.95212580483349,0.025688,0.002813,0.001489,0.029991
T1 (Default),700,OUTSIDE,19.17340884613075,72.96792557711585,0.032857,0.002791,0.001467,0.037116
T1 (Default),700,ON_BOUNDARY,19.180681699823996,72.95744351578838,0.031555,0.002789,0.001531,0.035875
T1 (Default),700,INSIDE,19.178244091201577,72.96493165939309,0.030812,0.002806,0.00152,0.035139
T1 (Default),700,OUTSIDE,19.156417700769477,72.97726396531682,0.021762,0.002812,0.001478,0.026053
T1 (Default),700,INSIDE,19.167957916309113,72.95529010197245,0.031989,0.002887,0.001475,0.036351
T1 (Default),700,OUTSIDE,19.160819765288704,72.9319330729138,0.033684,0.00284,0.001529,0.038054
T1 (Default),700,ON_BOUNDARY,19.18062062061743,72.952603859017,0.033069,0.002863,0.001478,0.037411
T1 (Default),700,OUTSIDE,19.18468482251056,72.94941635195462,0.029993,0.002892,0.001495,0.034381
T1 (Default),700,OUTSIDE,19.15212736425661,72.95008075614882,0.030978,0.002848,0.001486,0.035313
T1 (Default),700,OUTSIDE,19.18357977678888,72.94789069744002,0.031182,0.002837,0.001472,0.035492
T1 (Default),700,OUTSIDE,19.155266125138944,72.94788407410641,0.029762,0.002882,0.001503,0.034148
T1 (Default),700,OUTSIDE,19.170527553820094,72.98273699045647,0.034359,0.00284,0.001513,0.038712
T1 (Default),700,INSIDE,19.167631301432756,72.95166660804742,0.026149,0.002877,0.001487,0.030514
T1 (Default),700,INSIDE,19.169956654707896,72.9574337177755,0.046755,0.002812,0.001491,0.051059
T1 (Default),700,INSIDE,19.179960143258576,72.95293445168511,0.028574,0.002818,0.001483,0.032876
T1 (Default),700,ON_BOUNDARY,19.164131491289005,72.95347170152048,0.031799,0.002871,0.001511,0.036182
T1 (Default),700,ON_BOUNDARY,19.16698231606038,72.94796231789375,0.030162,0.002843,0.001473,0.034479
T1 (Default),700,INSIDE,19.1791575736339,72.96458843355677,0.03433,0.002838,0.001467,0.038636
T1 (Default),700,ON_BOUNDARY,19.162404569940506,72.95017922973466,0.031305,0.002869,0.001476,0.03565
T1 (Default),700,OUTSIDE,19.174205022769822,72.93656045998793,0.029675,0.002826,0.001505,0.034006
T1 (Default),700,ON_BOUNDARY,19.172503400463768,72.94529857914178,0.029309,0.002832,0.001477,0.033618
T1 (Default),700,OUTSIDE,19.188689364164496,72.97283950416693,0.031745,0.00278,0.001516,0.036042
T1 (Default),700,INSIDE,19.173632409678856,72.94641058114262,0.031621,0.002826,0.001484,0.035932
T1 (Default),700,OUTSIDE,19.183956728154936,72.9518676650158,0.029784,0.002819,0.001508,0.034112
T1 (Default),700,INSIDE,19.180035816580236,72.96345923606998,0.025835,0.002808,0.001473,0.030116
T1 (Default),700,OUTSIDE,19.184649965947887,72.9791246562498,0.033431,0.002853,0.001479,0.037764
T1 (Default),700,INSIDE,19.172217153335424,72.96317873609817,0.022493,0.002775,0.001482,0.026751
T1 (Default),700,ON_BOUNDARY,19.180683104594838,72.9577068127591,0.029038,0.002787,0.001468,0.033294
T1 (Default),700,INSIDE,19.171263665448333,72.95019683518814,0.033022,0.00282,0.001527,0.037369
T1 (Default),700,ON_BOUNDARY,19.167497298997674,72.94770741872726,0.029427,0.002819,0.001485,0.033732
T1 (Default),700,ON_BOUNDARY,19.180726452743915,72.96201701729211,0.03532,0.002842,0.001478,0.039641
T1 (Default),700,ON_BOUNDARY,19.180656724823127,72.95559308515693,0.031454,0.002835,0.001496,0.035785
T1 (Default),700,OUTSIDE,19.155974937272227,72.93226790629477,0.028249,0.002965,0.001491,0.032705
T1 (Default),700,ON_BOUNDARY,19.18052926284979,72.94321170382757,0.027696,0.002823,0.001493,0.032012
T1 (Default),700,ON_BOUNDARY,19.163130475761946,72.95224501703622,0.016436,0.002847,0.001474,0.020758
T1 (Default),700,INSIDE,19.17422594663737,72.96536258756028,0.031433,0.002842,0.00165,0.035925
T1 (Default),700,ON_BOUNDARY,19.18070326390996,72.96095211759948,0.022446,0.002821,0.001504,0.026771
T1 (Default),700,OUTSIDE,19.16254688512698,72.97178680566799,0.027848,0.002763,0.001477,0.032088
T1 (Default),700,OUTSIDE,19.165688530982543,72.97500180073249,0.032292,0.002828,0.001507,0.036628
T1 (Default),700,INSIDE,19.171441033694208,72.94882581491599,0.031884,0.002859,0.001472,0.036216
T1 (Default),700,OUTSIDE,19.159232242711706,72.97624229906978,0.031856,0.002863,0.001487,0.036206
T1 (Default),700,ON_BOUNDARY,19.167423425819486,72.94774769521416,0.029847,0.002846,0.001488,0.034181
T1 (Default),700,ON_BOUNDARY,19.180524292105684,72.97344940935034,0.035096,0.00283,0.001477,0.039404
T1 (Default),700,OUTSIDE,19.183829905629793,72.94884565763087,0.028299,0.00284,0.001481,0.032621
T1 (Default),700,OUTSIDE,19.180552569442874,72.9794998171096,0.03134,0.002898,0.001474,0.035713
T1 (Default),700,INSIDE,19.16830766652604,72.9474220767009,0.02974,0.002831,0.001473,0.034045
T1 (Default),700,ON_BOUNDARY,19.169459929851733,72.95995726546401,0.035813,0.00281,0.001488,0.040111
T1 (Default),700,INSIDE,19.172475495806008,72.95758992657258,0.02739,0.002798,0.001505,0.031694
T1 (Default),700,ON_BOUNDARY,19.18059698996031,72.9494716627653,0.029794,0.002787,0.001474,0.034056
T1 (Default),700,INSIDE,19.176979251711913,72.95514837433178,0.023316,0.002771,0.001485,0.027572
T1 (Default),700,INSIDE,19.172388094429973,72.95019597273374,0.032108,0.002792,0.001482,0.036383
T1 (Default),700,OUTSIDE,19.175486398200825,72.93845077265054,0.030246,0.002957,0.001489,0.034692
T1 (Default),700,OUTSIDE,19.178389061198562,72.9333068572322,0.029287,0.002844,0.001494,0.033626
T1 (Default),700,INSIDE,19.169212176109585,72.95411383579003,0.032832,0.002865,0.001498,0.037195
T1 (Default),700,INSIDE,19.17936683928669,72.94958309111207,0.029677,0.002845,0.001475,0.033998
T1 (Default),700,OUTSIDE,19.164270108964526,72.98066428779754,0.029513,0.002832,0.001469,0.033815
T1 (Default),700,INSIDE,19.18004514632763,72.95598888367401,0.028753,0.002853,0.001545,0.033152
T1 (Default),700,OUTSIDE,19.15903322368673,72.95645904643057,0.028873,0.002826,0.001486,0.033186
T1 (Default),700,OUTSIDE,19.182396317778633,72.93746119125845,0.026923,0.002836,0.001509,0.031268
T1 (Default),700,OUTSIDE,19.16853154081791,72.96508220282286,0.023938,0.002805,0.001481,0.028224
T1 (Default),700,INSIDE,19.171031847989546,72.9550004940347,0.02785,0.002859,0.001492,0.032201
T1 (Default),700,OUTSIDE,19.181168786267225,72.9491442662213,0.029594,0.002848,0.001473,0.033916
T1 (Default),700,INSIDE,19.163046061628666,72.95028857818853,0.027875,0.002794,0.001471,0.032141
T1 (Default),700,ON_BOUNDARY,19.167946479810162,72.95813035226807,0.028497,0.002802,0.001487,0.032786
T1 (Default),700,INSIDE,19.174565950702046,72.96359794988005,0.048371,0.002816,0.001499,0.052687
T1 (Default),700,ON_BOUNDARY,19.180780387680652,72.9674070429804,0.027529,0.002819,0.001473,0.031821
T1 (Default),700,OUTSIDE,19.163215182524656,72.96450932423555,0.031605,0.002871,0.001506,0.035983
T1 (Default),700,INSIDE,19.1798543190675,72.94927788097176,0.019596,0.002785,0.001557,0.023939
T1 (Default),700,OUTSIDE,19.17330549261643,72.9803103817486,0.025675,0.002787,0.001498,0.029961
T1 (Default),700,INSIDE,19.179038675146995,72.94347238434659,0.030709,0.002827,0.001465,0.035001
T1 (Default),700,ON_BOUNDARY,19.18052807681226,72.94264009827916,0.030599,0.002896,0.001469,0.034965
T1 (Default),700,OUTSIDE,19.16219483721861,72.93708525980658,0.032079,0.002851,0.001483,0.036414
T1 (Default),700,ON_BOUNDARY,19.1713839011544,72.96232402742461,0.030404,0.002825,0.00148,0.034709
T1 (Default),700,INSIDE,19.17207888275816,72.95647507181805,0.03177,0.002829,0.001485,0.036085
T1 (Default),700,INSIDE,19.169356072869373,72.95598623862652,0.028335,0.002858,0.001488,0.032682
T1 (Default),700,OUTSIDE,19.178329119493384,72.93876792527836,0.032707,0.002846,0.001475,0.037029
T1 (Default),700,INSIDE,19.178641191701814,72.94376461627027,0.030797,0.00285,0.001478,0.035126
T1 (Default),700,ON_BOUNDARY,19.17591164545189,72.96782998773475,0.03126,0.00285,0.00147,0.03558
T1 (Default),700,ON_BOUNDARY,19.172214540902154,72.94542795149694,0.034783,0.002802,0.001472,0.039057
T1 (Default),700,OUTSIDE,19.178090257755976,72.97987245944249,0.028935,0.002833,0.002057,0.033826
T1 (Default),700,ON_BOUNDARY,19.17142398580913,72.94580711862356,0.033234,0.002832,0.001509,0.037576
T1 (Default),700,OUTSIDE,19.188373696075104,72.95632547589538,0.030561,0.002826,0.001517,0.034905
T1 (Default),700,OUTSIDE,19.157433144124774,72.95549473004324,0.029781,0.003285,0.001511,0.034577
T1 (Default),700,ON_BOUNDARY,19.16991994911887,72.96054241114258,0.024637,0.002817,0.001474,0.028929
T1 (Default),700,ON_BOUNDARY,19.18055629363503,72.94555116523371,0.02878,0.002823,0.001493,0.033096
T1 (Default),700,INSIDE,19.176297627013586,72.95439962854265,0.030945,0.002837,0.001482,0.035265
T1 (Default),700,ON_BOUNDARY,19.180549036471383,72.94526839963838,0.027732,0.002831,0.001483,0.032046
T1 (Default),700,ON_BOUNDARY,19.1657153213105,72.94856964438507,0.029788,0.002814,0.001478,0.03408
T1 (Default),700,INSIDE,19.178848074011878,72.96946604483946,0.03031,0.002833,0.001503,0.034647
T1 (Default),700,ON_BOUNDARY,19.180612256063874,72.95129539778378,0.025187,0.00284,0.001486,0.029514
T1 (Default),700,INSIDE,19.166813506956103,72.94960700870395,0.019085,0.002846,0.001475,0.023407
T1 (Default),700,INSIDE,19.17556354073559,72.9578719778549,0.030179,0.002846,0.001486,0.034513
T1 (Default),700,INSIDE,19.177938830842322,72.968957660153,0.031191,0.002821,0.001479,0.035492
T1 (Default),700,OUTSIDE,19.184837016793498,72.95336933637842,0.028696,0.002829,0.001468,0.032994
T1 (Default),700,INSIDE,19.174390797250936,72.95275353679159,0.028592,0.002822,0.001464,0.032879
T1 (Default),700,ON_BOUNDARY,19.18069975785108,72.95927102900238,0.029085,0.002856,0.00149,0.033431
T1 (Default),700,OUTSIDE,19.15381074509236,72.93353778180366,0.028959,0.002839,0.001475,0.033273
T1 (Default),700,ON_BOUNDARY,19.164491708020552,72.9539148506859,0.026612,0.002846,0.00149,0.030949
T1 (Default),700,INSIDE,19.164343856975076,72.9517004994145,0.026209,0.002841,0.001507,0.030558
T1 (Default),700,ON_BOUNDARY,19.18055127020424,72.9463585027694,0.02695,0.002828,0.001467,0.031245
T1 (Default),700,OUTSIDE,19.18209067714809,72.94215612047347,0.031806,0.002824,0.001476,0.036106
T1 (Default),700,OUTSIDE,19.152802820382316,72.95494422253583,0.030519,0.002808,0.001513,0.03484
T1 (Default),700,OUTSIDE,19.178563818340443,72.98156584905144,0.028456,0.002871,0.001475,0.032803
T1 (Default),700,ON_BOUNDARY,19.17447761331732,72.9660743832867,0.033271,0.002866,0.001477,0.037615
T1 (Default),700,OUTSIDE,19.165045993952813,72.93733950401702,0.029603,0.002854,0.001491,0.033948
T1 (Default),700,OUTSIDE,19.172573411507138,72.93264272147694,0.025503,0.002819,0.001475,0.029797
T1 (Default),700,INSIDE,19.17095967610726,72.96031330923333,0.034166,0.002828,0.0015,0.038494
T1 (Default),700,INSIDE,19.17916217447888,72.94754756336096,0.034395,0.002856,0.001479,0.03873
T1 (Default),700,ON_BOUNDARY,19.164303243598198,72.9536894495447,0.029233,0.002827,0.001477,0.033538
T1 (Default),700,INSIDE,19.172140065596068,72.9542418159049,0.04302,0.002829,0.001474,0.047324
T1 (Default),700,INSIDE,19.164981179268942,72.95145103143906,0.033198,0.003049,0.001489,0.037736
T1 (Default),700,INSIDE,19.17289620054822,72.95132659928875,0.029451,0.002857,0.001487,0.033796
T1 (Default),700,INSIDE,19.178544016720373,72.94424163400247,0.028665,0.002853,0.001504,0.033022
T1 (Default),700,INSIDE,19.17808120292178,72.960427627273,0.020997,0.002818,0.001494,0.025309
T1 (Default),700,INSIDE,19.178182099021623,72.95685749912931,0.031249,0.002908,0.001495,0.035653
T1 (Default),700,INSIDE,19.168255941219147,72.95627364458562,0.029828,0.002836,0.001471,0.034136
T1 (Default),700,ON_BOUNDARY,19.16937691678194,72.95985749401126,0.029268,0.002944,0.001513,0.033726
T1 (Default),700,ON_BOUNDARY,19.174460709209086,72.966063150152,0.026687,0.002821,0.001492,0.031001
T1 (Default),700,OUTSIDE,19.183501500264292,72.95556100565801,0.03152,0.002826,0.001481,0.035828
T1 (Default),700,OUTSIDE,19.153704001696205,72.94639116594865,0.032022,0.002857,0.001499,0.036378
T1 (Default),700,INSIDE,19.173641871822156,72.9553712257462,0.031124,0.002921,0.001477,0.035523
T1 (Default),700,INSIDE,19.17636361065898,72.96319164900142,0.027944,0.002822,0.001543,0.03231
T1 (Default),700,INSIDE,19.17548395678783,72.95367333760299,0.031147,0.002805,0.001497,0.035449
T1 (Default),700,INSIDE,19.17403635258455,72.96034786925475,0.029436,0.002854,0.001481,0.033772
T1 (Default),700,ON_BOUNDARY,19.164228948393127,72.95358879304192,0.029103,0.002836,0.001488,0.033428
T1 (Default),700,INSIDE,19.170399162305795,72.95979025446765,0.032934,0.002833,0.001483,0.037251
T1 (Default),700,ON_BOUNDARY,19.18071905816805,72.96117516817135,0.030377,0.002808,0.001474,0.03466
T1 (Default),700,ON_BOUNDARY,19.176357091893877,72.94343717882481,0.030671,0.002937,0.001472,0.03508
T1 (Default),700,OUTSIDE,19.16738308427851,72.94043774008935,0.032451,0.002893,0.001482,0.036827
T1 (Default),700,OUTSIDE,19.171369393713025,72.97784827964816,0.028513,0.002839,0.001477,0.03283
T1 (Default),700,ON_BOUNDARY,19.169869973787037,72.96047194504932,0.033752,0.002831,0.001474,0.038058
T1 (Default),700,OUTSIDE,19.159696499027163,72.93510954199317,0.029877,0.002817,0.001492,0.034187
T1 (Default),700,INSIDE,19.178363539643588,72.9468204797201,0.030882,0.003057,0.001487,0.035427
T1 (Default),700,ON_BOUNDARY,19.17830283577566,72.94250059432845,0.027871,0.002917,0.001489,0.032278
T1 (Default),700,INSIDE,19.180257752671388,72.969036490038,0.029079,0.00288,0.001494,0.033455
T1 (Default),700,OUTSIDE,19.17232311480705,72.96525116648624,0.028009,0.002812,0.001481,0.032303
T1 (Default),700,INSIDE,19.177519887781813,72.94932374460832,0.032692,0.002809,0.001467,0.036969
T1 (Default),700,ON_BOUNDARY,19.1789787221332,72.94216240140665,0.029322,0.002826,0.001482,0.033631
T1 (Default),700,INSIDE,19.180159767613052,72.96194368390175,0.033383,0.002833,0.001501,0.037717
T1 (Default),700,ON_BOUNDARY,19.16415187112091,72.94931634543505,0.028456,0.002851,0.001477,0.032785
T1 (Default),700,OUTSIDE,19.174942318156287,72.9672212315784,0.032773,0.002848,0.001478,0.0371
T1 (Default),700,OUTSIDE,19.178469649903573,72.97612244823749,0.031356,0.002835,0.001475,0.035667
T1 (Default),700,ON_BOUNDARY,19.180320841900045,72.97321126004533,0.027881,0.002901,0.001498,0.032281
T1 (Default),700,OUTSIDE,19.159506357242254,72.93573580984994,0.03201,0.002861,0.001487,0.036358
T1 (Default),700,ON_BOUNDARY,19.165313741676318,72.95492653147005,0.033123,0.002948,0.001486,0.037557
T1 (Default),700,ON_BOUNDARY,19.17738872124335,72.96963503535477,0.035418,0.002771,0.001477,0.039667
T1 (Default),700,OUTSIDE,19.180639689645755,72.93687933686864,0.028495,0.002797,0.00164,0.032933
T1 (Default),700,OUTSIDE,19.18343446657085,72.98090413569871,0.03074,0.00287,0.001477,0.035087
T1 (Default),700,INSIDE,19.1725889600313,72.95370614852125,0.030465,0.002859,0.001602,0.034927
T1 (Default),700,ON_BOUNDARY,19.180515316389016,72.94196545162411,0.047866,0.002875,0.001477,0.052219
T1 (Default),700,ON_BOUNDARY,19.163705680364565,72.94954463055353,0.030182,0.002843,0.001499,0.034524
T1 (Default),700,INSIDE,19.17605170777537,72.95889421425137,0.032851,0.002824,0.001518,0.037194
